DateTime,Entries,UniqueIPs
1511460316,2976,3031
1511460616,2975,3030
1511462717,2974,3029
1511505916,2975,3030
1511508616,2974,3029
1511511016,2973,3028
1511513415,2972,3027
1511523615,2973,3028
1511524217,2974,3029
1511527816,2975,3030
1511532020,2976,3031
1511534715,2975,3030
1511544617,2974,3029
1511549117,2975,3030
1511570417,2976,3031
1511642115,2975,3030
1511661617,2977,3032
1511662515,2978,3033
1511700315,2979,3034
1511701815,2980,3035
1511740515,2981,3036
1511746216,2982,3037
1511758817,2981,3036
1511766016,2982,3037
1511774719,2983,3038
1511775617,2981,3036
1511779215,2980,3035
1511780416,2979,3034
1511784915,2978,3033
1511790616,2977,3032
1511805616,2978,3033
1511823015,2979,3034
1511831117,2980,3035
1511842215,2981,3036
1511863516,2980,3035
1511879117,2981,3036
1511883015,2982,3037
1511892316,2983,3038
1511899816,2984,3039
1511907316,2983,3038
1511920817,2984,3039
1511962515,2985,3040
1511963116,2986,3041
1511972416,2983,3038
1511984716,2984,3039
1511991916,2985,3040
1512002716,2986,3041
1512003315,2985,3040
1512029416,2984,3039
1512032716,2985,3040
1512061815,2986,3041
1512081018,2987,3042
1512133816,2986,3041
1512138017,2987,3042
1512155716,2988,3043
1512165316,2987,3042
1512206716,2988,3043
1512210916,2989,3044
1512233715,2988,3043
1512234615,2989,3044
1512268217,2990,3045
1512292817,2989,3044
1512310216,2990,3045
1512331516,2988,3043
1512332117,2989,3044
1512355817,2990,3045
1512361215,2991,3046
1512385516,2992,3047
1512387617,2993,3048
1512398116,2991,3046
1512400215,2992,3047
1512400516,2993,3048
1512407415,2994,3049
1512413416,2995,3050
1512514220,2996,3051
1512561017,2994,3049
1512561617,2993,3048
1512576316,2994,3049
1512587416,2995,3050
1512589816,2994,3049
1512624017,2995,3050
1512641716,2996,3051
1512661515,2995,3050
1512677116,2996,3051
1512700817,2997,3052
1512765916,2998,3053
1512766215,3004,3059
1512774615,3005,3060
1512777617,3006,3061
1512778516,3007,3062
1512816616,3006,3061
1512848116,3007,3062
1512977125,3008,3063
1513011315,3009,3064
1513036218,3007,3062
1513070117,3008,3063
1513118417,3009,3064
1513120516,3010,3065
1513185316,3011,3066
1513211416,3012,3067
1513239616,3013,3068
1513270215,3014,3069
1513289116,3013,3068
1513332916,3015,3070
1513412416,3016,3071
1513461315,3017,3072
1513605916,3016,3071
1513608016,3017,3072
1513608915,3018,3073
1513626016,3019,3074
1513627218,3020,3075
1513676716,3021,3076
1513679419,3020,3075
1513699816,3019,3074
1513808416,3020,3075
1513849515,3019,3074
1513849816,3017,3072
1513857617,3016,3071
1513859715,3017,3072
1513883716,3018,3073
1513887617,3019,3074
1513930216,3020,3075
1513932016,3019,3074
1513942218,3018,3073
1513949716,3017,3072
1513958115,3016,3071
1513965916,3015,3070
1513980017,3016,3071
1513992916,3017,3072
1514028016,3016,3071
1514066417,3017,3072
1514127917,3018,3073
1514150122,3017,3072
1514159115,3018,3073
1514296816,3019,3074
1514371217,3018,3073
1514381418,3019,3074
1514394917,3020,3075
1514405716,3019,3074
1514409616,3020,3075
1514410515,3021,3076
1514429116,3022,3077
1514456722,3021,3076
1514532016,3020,3075
1514571016,3021,3076
1514577316,3020,3075
1514679316,3019,3074
1514794216,3020,3075
1514844317,3021,3076
1514878516,3022,3077
1514902516,3023,3078
1514905517,3024,3079
1514907616,3025,3080
1514966718,3026,3081
1514971816,3027,3082
1514985617,3026,3081
1514997616,3027,3082
1515062117,3028,3083
1515062717,3029,3084
1515072616,3030,3085
1515091815,3031,3086
1515099016,3032,3087
1515122416,3033,3088
1515173715,3034,3089
1515183916,3035,3090
1515194116,3036,3091
1515201016,3037,3092
1515207017,3038,3093
1515210916,3039,3094
1515265816,3040,3095
1515268218,3041,3096
1515284418,3042,3097
1515289515,3043,3098
1515363616,3044,3099
1515423617,3045,3100
1515431416,3043,3098
1515431715,3044,3099
1515498616,3045,3100
1515503717,3046,3101
1515513617,3047,3102
1515533117,3048,3103
1515545716,3049,3104
1515579316,3048,3103
1515579917,3047,3102
1515588016,3048,3103
1515614116,3049,3104
1515618915,3050,3105
1515678019,3051,3106
1515692116,3050,3105
1515692417,3049,3104
1515693316,3048,3103
1515703816,3049,3104
1515708916,3050,3105
1515754817,3051,3106
1515755115,3052,3107
1515756016,3053,3108
1515782115,3052,3107
1515782416,3051,3106
1515838216,3050,3105
1515850216,3051,3106
1515919517,3050,3105
1515924316,3051,3106
1515942616,3049,3104
1515966916,3050,3105
1516020916,3051,3106
1516045217,3052,3107
1516227017,3051,3106
1516228516,3050,3105
1516278916,3051,3106
1516322716,3052,3107
1516342216,3053,3108
1516493415,3054,3109
1516542016,3055,3110
1516542616,3056,3111
1516652417,3057,3112
1516652724,3058,3113
1516654817,3059,3114
1516664417,3060,3115
1516691416,3061,3116
1516801515,3062,3117
1516809918,3061,3116
1516818616,3062,3117
1516827315,3063,3118
1516851916,3064,3119
1516868417,3065,3120
1516899616,3063,3118
1516904116,3062,3117
1516934416,3063,3118
1516994417,3064,3119
1516995017,3063,3118
1517042416,3062,3117
1517092215,3061,3116
1517138419,3062,3117
1517207417,3063,3118
1517243416,3064,3119
1517253915,3065,3120
1517264417,3064,3119
1517296816,3065,3120
1517299516,3066,3121
1517314216,3067,3122
1517340017,3066,3121
1517344816,3067,3122
1517412616,3066,3121
1517413217,3067,3122
1517423715,3069,3124
1517439620,3070,3125
1517443816,3071,3126
1517453416,3072,3127
1517464515,3073,3128
1517491516,3074,3129
1517570116,3072,3127
1517605217,3073,3128
1517607617,3074,3129
1517655916,3075,3130
1517926216,3074,3129
1518102316,3073,3128
1518172217,3072,3127
1518177618,3071,3126
1518516017,3070,3125
1518701417,3069,3124
1518702318,3068,3123
1518813617,3067,3122
1519134017,3066,3121
1519287616,3065,3120
1519291216,3064,3119
1519373716,3063,3118
1519375817,3062,3117
1519395316,3060,3115
1519637716,3059,3114
1519638616,3058,3113
1519644619,3057,3112
1519660218,3056,3111
1519660819,3055,3110
1519770917,3054,3109
1519827616,3052,3107
1520687416,3051,3106
1520937618,3050,3105
